,w_star,method,gamma,N,mean_variance,expected_return
200,"[7.23961621e-01 1.19297276e-15 7.62696542e-04 2.33665051e-01
 4.16106317e-02]",bagging,10,200,1.0271759532117097,26.63233858428348
201,"[0.00000000e+00 8.90731312e-01 0.00000000e+00 1.25752993e-16
 1.09268688e-01]",SAA,10,50,1.40123275744853,25.097453251212446
202,[0.11928649 0.35546794 0.06841492 0.15811538 0.29871527],bagging,10,50,1.399985748505716,25.810792550033337
203,"[2.39226824e-01 2.30718222e-16 0.00000000e+00 7.60773176e-01
 0.00000000e+00]",SAA,10,100,0.9932426737715905,28.065187062425426
204,[0.29393275 0.03278476 0.00078074 0.65598794 0.01651381],bagging,10,100,0.9956440629707579,27.7366893386541
205,"[5.71234754e-01 7.80625564e-18 0.00000000e+00 4.28765246e-01
 0.00000000e+00]",SAA,10,200,0.9799390705845714,27.21192668297021
206,[0.53282783 0.00728864 0.00123121 0.45743625 0.00121607],bagging,10,200,0.9808177767598414,27.280139443681215
207,"[2.56021205e-01 0.00000000e+00 1.59594560e-16 7.43978795e-01
 1.24900090e-16]",SAA,10,50,0.9902774980294073,28.02202550202698
208,"[3.39598242e-01 7.65115572e-15 5.89026138e-04 5.61951999e-01
 9.78607323e-02]",bagging,10,50,1.0138006670950244,27.36698880833035
209,"[2.96418756e-01 0.00000000e+00 7.39967983e-17 3.67433998e-01
 3.36147246e-01]",SAA,10,100,1.1248936288163178,26.405541191325362
210,[0.32119806 0.00155221 0.00063937 0.28541621 0.39119415],bagging,10,100,1.1588137968558603,26.08890179334081
211,"[9.89700346e-01 3.36102673e-18 1.02996544e-02 0.00000000e+00
 1.78242837e-16]",SAA,10,200,1.1160477807730516,26.13873603581062
212,[0.86962044 0.00338283 0.03164173 0.08729457 0.00806042],bagging,10,200,1.1078939997632555,26.404026327659555
213,[0.36663962 0.         0.         0.         0.63336038],SAA,10,50,1.3318898483769948,24.887614466412558
214,[0.4187629  0.0009169  0.07121505 0.13214999 0.37695516],bagging,10,50,1.3037322988277986,25.919966798418436
215,"[9.48791313e-01 0.00000000e+00 6.15826834e-17 5.12086873e-02
 8.23993651e-17]",SAA,10,100,1.0808113422550454,26.241606326468855
216,[0.73807414 0.13315543 0.00861446 0.1097722  0.01038378],bagging,10,100,1.0929345841597171,26.276268325346468
217,[1.0000000e+00 0.0000000e+00 7.7438056e-15 0.0000000e+00 0.0000000e+00],SAA,10,200,1.104000000000048,26.110000000000234
218,[0.88633666 0.00509658 0.00542324 0.08296294 0.02018058],bagging,10,200,1.0779148145718787,26.294810168196342
219,"[0.00000000e+00 0.00000000e+00 1.62092562e-14 1.00000000e+00
 0.00000000e+00]",SAA,10,50,1.0620000000000562,28.680000000000245
220,"[2.95533808e-02 4.52827945e-04 4.27454813e-04 9.63565147e-01
 6.00118925e-03]",bagging,10,50,1.0522945588269446,28.575565186862153
221,"[6.09687984e-01 0.00000000e+00 4.85722573e-17 3.90312016e-01
 2.35922393e-16]",SAA,10,100,0.9845665148241887,27.113101881381247
222,"[5.31645536e-01 7.35453126e-04 1.70892216e-02 4.50529789e-01
 7.28697580e-16]",bagging,10,100,0.9995197796145057,27.314878577856366
223,"[1.00000000e+00 1.70870262e-16 0.00000000e+00 4.26741975e-16
 2.05998413e-17]",SAA,10,200,1.1039999999999996,26.110000000000003
224,"[8.95775272e-01 1.99433801e-14 1.58719032e-04 1.02591058e-01
 1.47495164e-03]",bagging,10,200,1.0602383477826476,26.37125518761485
225,"[2.85303178e-01 5.19978114e-03 5.42101086e-18 7.09497041e-01
 4.48859699e-17]",SAA,10,50,0.9864024555161977,27.9287275929058
226,[0.18662131 0.0594156  0.06305635 0.68156547 0.00934127],bagging,10,50,1.0988415189366965,27.96604778673112
227,"[3.16413562e-14 0.00000000e+00 1.07081011e-13 1.00000000e+00
 0.00000000e+00]",SAA,10,100,1.0620000000004524,28.680000000002075
228,[0.01362218 0.00794168 0.01158795 0.90146345 0.06538474],bagging,10,100,1.081871419382324,28.325751378578968
229,"[3.08058914e-01 0.00000000e+00 2.32561366e-16 5.73365770e-01
 1.18575316e-01]",SAA,10,200,1.0230859495693143,27.354699668605534
230,"[3.12903586e-01 4.99657998e-16 7.59493961e-04 5.07075107e-01
 1.79261813e-01]",bagging,10,200,1.048728933389532,27.06932671315062
231,"[6.23472177e-01 0.00000000e+00 5.81132364e-17 3.76527823e-01
 1.29236899e-16]",SAA,10,50,0.9865370803765621,27.07767650416019
232,[0.52504293 0.0155352  0.00227105 0.42375859 0.03339224],bagging,10,50,0.9973681684349898,27.126967100991024
233,"[1.00000000e+00 5.20417043e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,10,100,1.1040000000000032,26.110000000000017
234,[0.84484869 0.0107196  0.0060412  0.1315613  0.0068292 ],bagging,10,100,1.0590158873904754,26.44213950872065
235,"[1.00000000e+00 0.00000000e+00 2.98372438e-16 5.55111512e-17
 0.00000000e+00]",SAA,10,200,1.104000000000004,26.110000000000017
236,[0.80868045 0.00374044 0.00235598 0.13182202 0.05340112],bagging,10,200,1.0625732878435064,26.348925226845633
237,"[0.00000000e+00 1.53681314e-16 0.00000000e+00 3.07416283e-01
 6.92583717e-01]",SAA,10,50,1.3601498303380248,25.563373272417277
238,[0.17005376 0.09369296 0.03757577 0.35494064 0.34373686],bagging,10,50,1.2333530516161764,26.3792980332372
239,"[5.63763562e-01 1.80411242e-16 7.45931095e-17 3.79405164e-01
 5.68312741e-02]",SAA,10,100,1.0032886944028894,26.975386911743467
240,[0.47571994 0.00699872 0.00594392 0.39640865 0.11492877],bagging,10,100,1.0319141303714359,26.917242394139627
241,"[1.00000000e+00 2.77555756e-17 1.87350135e-16 0.00000000e+00
 0.00000000e+00]",SAA,10,200,1.104000000000001,26.110000000000007
242,"[7.79975580e-01 2.11396083e-15 5.13278859e-03 1.55202365e-01
 5.96892660e-02]",bagging,10,200,1.0591928917248232,26.407990275176513
243,"[9.82865589e-01 0.00000000e+00 0.00000000e+00 1.71344111e-02
 3.43692089e-17]",SAA,10,50,1.095988278340453,26.154035436582788
244,[0.71107987 0.02963262 0.0400687  0.20813828 0.01108054],bagging,10,50,1.0856442117344134,26.708652246859064
245,"[9.24405902e-01 1.56125113e-16 6.93889390e-18 7.55940978e-02
 1.73472348e-17]",SAA,10,100,1.0705671680112006,26.30427683143518
246,[0.77125657 0.00632755 0.00412031 0.18526876 0.03302682],bagging,10,100,1.0437912583870372,26.52819981861764
247,"[1.62249475e-01 3.02492406e-17 6.67168603e-02 6.02655924e-01
 1.68377741e-01]",SAA,10,200,1.1620250796315008,27.519996724876446
248,[0.20765504 0.00803913 0.0766382  0.57688751 0.13078013],bagging,10,200,1.159524056522875,27.546780622540542
249,"[2.22679458e-01 1.43114687e-17 1.99493200e-17 7.77320542e-01
 8.45677695e-17]",SAA,10,50,0.9964031309990351,28.1077137931665
250,[0.36592834 0.00231737 0.01260214 0.61300211 0.00615004],bagging,10,50,0.9945287108018208,27.706620188264175
251,"[4.12099648e-01 4.64038530e-17 6.61358849e-03 5.81286764e-01
 1.23815888e-16]",SAA,10,100,0.9823565976085549,27.622358894507418
252,[0.45874957 0.03618197 0.04600649 0.44744881 0.01161316],bagging,10,100,1.0552681974596219,27.33332436313182
253,"[4.59906245e-01 0.00000000e+00 1.04950770e-16 5.40093755e-01
 0.00000000e+00]",SAA,10,200,0.9737621137665049,27.498040951326693
254,[0.44780229 0.00847261 0.00332714 0.53407207 0.00632589],bagging,10,200,0.9822027020253312,27.472013643639094
255,"[2.48253415e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",SAA,10,50,1.6090000000000027,24.18000000000001
256,[0.02349013 0.01109373 0.01648934 0.20318343 0.74574337],bagging,10,50,1.436537599669478,25.22891758756666
257,"[4.25840476e-01 0.00000000e+00 1.78459678e-16 5.74159524e-01
 0.00000000e+00]",SAA,10,100,0.9740166419502443,27.585589977059723
258,[0.43902661 0.0019779  0.00494711 0.54720292 0.00684546],bagging,10,100,0.9827697259828136,27.515122075898553
259,"[6.60274034e-01 0.00000000e+00 2.02002958e-16 3.08150765e-01
 3.15752013e-02]",SAA,10,200,1.0069596931051739,26.841007327673097
260,[0.49888808 0.01147603 0.00067047 0.24648157 0.24248385],bagging,10,200,1.094128732681245,26.26700599545519
261,"[0.00000000e+00 0.00000000e+00 1.68087766e-13 1.00000000e+00
 0.00000000e+00]",SAA,10,50,1.062000000000535,28.680000000002263
262,"[4.65562821e-02 3.04892946e-04 5.74757731e-04 9.21382628e-01
 3.11814395e-02]",bagging,10,50,1.05149755320216,28.41910234545485
263,"[3.97582158e-03 2.77935227e-16 0.00000000e+00 7.12566280e-01
 2.83457898e-01]",SAA,10,100,1.1389940840036386,27.39422159725978
264,[0.1374691  0.01682655 0.00212733 0.57359258 0.26998444],bagging,10,100,1.1116134730723788,27.053854312882883
265,"[1.00000000e+00 1.35308431e-16 3.46944695e-18 1.24900090e-16
 0.00000000e+00]",SAA,10,200,1.1040000000000032,26.110000000000017
266,"[7.77895058e-01 3.06713153e-02 1.35104112e-02 1.77601834e-01
 3.21381059e-04]",bagging,10,200,1.0551200599730852,26.575906312639994
267,"[5.10491977e-01 2.34621350e-16 4.37623175e-01 5.18848478e-02
 0.00000000e+00]",SAA,10,50,2.2986075702579205,27.46431271787928
268,[0.32580625 0.08099598 0.36809181 0.17010855 0.05499741],bagging,10,50,2.053039697594434,27.395113763217793
269,"[0.00000000e+00 0.00000000e+00 1.39788181e-12 1.00000000e+00
 0.00000000e+00]",SAA,10,100,1.0620000000056948,28.680000000026006
270,"[2.94994297e-02 3.71509966e-14 5.10780015e-13 7.97265238e-01
 1.73235332e-01]",bagging,10,100,1.0934459374164018,27.824627470624602
271,"[9.59499949e-01 0.00000000e+00 5.96744876e-16 4.05000506e-02
 0.00000000e+00]",SAA,10,200,1.0854727059689013,26.214085130163543
272,"[8.28917776e-01 4.23673976e-15 1.02083191e-04 1.70980141e-01
 1.78283048e-15]",bagging,10,200,1.0355606794200414,26.54970377502765
273,"[2.11387783e-14 0.00000000e+00 5.41652874e-16 1.00000000e+00
 0.00000000e+00]",SAA,10,50,1.0620000000000558,28.680000000000312
274,[0.03811928 0.221047   0.00473789 0.54423323 0.1918626 ],bagging,10,50,1.1447555374962626,26.95266100833204
275,"[1.70665658e-01 7.11670306e-16 4.10695783e-16 8.29334342e-01
 3.54317270e-16]",SAA,10,100,1.007881617752164,28.241389258906757
276,"[3.03892410e-01 9.76341648e-15 1.97121184e-04 6.95910469e-01
 5.26745303e-15]",bagging,10,100,0.9833821672579304,27.899039873696278
277,"[4.89969065e-01 1.54863953e-02 1.56125113e-17 4.94544539e-01
 4.42354486e-17]",SAA,10,200,0.9785897099098988,27.36704171048026
278,[0.39475764 0.11339781 0.01185157 0.47696774 0.00302524],bagging,10,200,1.020897782744894,27.260976217782524
279,"[1.75415238e-14 0.00000000e+00 0.00000000e+00 1.00000000e+00
 6.38378239e-15]",SAA,10,50,1.0620000000002094,28.680000000001165
280,"[5.86302544e-02 8.82311518e-03 7.38806245e-04 9.12544236e-01
 1.92635879e-02]",bagging,10,50,1.045162769208161,28.412180428491588
281,"[2.17543662e-01 2.19615992e-15 0.00000000e+00 7.82456338e-01
 1.30971622e-15]",SAA,10,100,0.9974322591401164,28.120912788033905
282,"[2.89987179e-01 9.01900694e-04 5.81981246e-04 7.05513736e-01
 3.01520276e-03]",bagging,10,100,0.9866642189827277,27.91816297848118
283,"[4.95326050e-01 2.66713734e-17 0.00000000e+00 5.04673950e-01
 2.80699942e-16]",SAA,10,200,0.9745631533236541,27.40701205227687
284,[0.50882079 0.00637592 0.00067386 0.44704566 0.03708377],bagging,10,200,0.9925876542255012,27.18347741495838
285,"[1.00000000e+00 0.00000000e+00 4.95263552e-16 9.85322934e-16
 0.00000000e+00]",SAA,10,50,1.104000000000008,26.11000000000005
286,"[6.86018545e-01 7.94599196e-03 9.65941918e-06 3.01258483e-01
 4.76732055e-03]",bagging,10,50,1.0028987451093747,26.86790892895797
287,"[0.00000000e+00 1.31006317e-14 1.26287869e-13 1.00000000e+00
 0.00000000e+00]",SAA,10,100,1.062000000000328,28.680000000001233
288,"[5.57272411e-02 1.32372803e-02 8.55412358e-04 9.21966773e-01
 8.21329292e-03]",bagging,10,100,1.0439274227696003,28.454076000146713
289,"[9.02056208e-17 0.00000000e+00 4.64905892e-16 1.00000000e+00
 0.00000000e+00]",SAA,10,200,1.0620000000000065,28.68000000000003
290,"[8.32339768e-02 1.23743931e-02 4.44038352e-05 8.90436494e-01
 1.39107319e-02]",bagging,10,200,1.0356167290950675,28.360561010644126
291,"[6.23564856e-01 0.00000000e+00 7.00394603e-17 9.68677285e-02
 2.79567416e-01]",SAA,10,50,1.135660692205489,25.819384950048057
292,[0.42484493 0.06794693 0.0189335  0.22758232 0.26069232],bagging,10,50,1.1516522277901773,26.183422629634926
293,"[2.62998533e-01 2.63677968e-16 0.00000000e+00 7.37001467e-01
 6.07153217e-17]",SAA,10,100,0.9891174165371437,28.004093771137693
294,[0.30214988 0.02884848 0.00471096 0.65456338 0.0097273 ],bagging,10,100,0.9965038363026197,27.760634124126486
295,"[5.64712063e-01 0.00000000e+00 0.00000000e+00 4.35287937e-01
 9.54097912e-17]",SAA,10,200,0.9792811595605273,27.228689998372722
296,[0.54907046 0.01128732 0.0019524  0.43452654 0.00316329],bagging,10,200,0.9851700851031544,27.215916672107987
297,"[8.33026470e-01 0.00000000e+00 5.46437895e-16 1.66973530e-01
 3.00107161e-16]",SAA,10,50,1.0367596823147656,26.539121972833406
298,[0.67063156 0.0037435  0.00511886 0.31757553 0.00293054],bagging,10,50,1.0044277821339511,26.93142565286764
299,"[1.41224253e-01 2.16087926e-01 1.03676833e-16 6.42687820e-01
 0.00000000e+00]",SAA,10,100,1.0419452942882668,27.56722856486755
300,[0.20278017 0.25635802 0.02051293 0.5160895  0.00425938],bagging,10,100,1.0786456407302718,27.254638279596794
301,"[8.01062629e-01 0.00000000e+00 5.55111512e-17 1.98937371e-01
 4.68375339e-17]",SAA,10,200,1.0266411903725166,26.621269043425798
302,"[7.46652789e-01 6.93934814e-03 4.42953807e-04 2.45964909e-01
 3.77821797e-16]",bagging,10,200,1.0151015506110639,26.737120244192454
303,"[0.00000000e+00 0.00000000e+00 2.98372438e-14 1.00000000e+00
 1.77635684e-15]",SAA,10,50,1.062000000000109,28.68000000000048
304,"[6.18505398e-02 1.58510178e-02 2.57661653e-02 8.96532277e-01
 1.26284151e-15]",bagging,10,50,1.06642569983378,28.471709637333525
305,[0.67713487 0.         0.01350244 0.30936269 0.        ],SAA,10,100,1.0150096087255633,26.942733925809986
306,"[6.31035337e-01 4.56177867e-03 3.49079897e-02 3.29080866e-01
 4.14028230e-04]",bagging,10,100,1.041351566801128,27.048226441672185
307,"[8.01801739e-01 0.00000000e+00 3.17125702e-14 1.98198261e-01
 3.36408197e-17]",SAA,10,200,1.0268651703953582,26.619369531338034
308,[0.7149534  0.00091271 0.01786739 0.22076157 0.04550493],bagging,10,200,1.0536959450537728,26.638561281459026
309,"[1.07747145e-12 1.23501209e-12 0.00000000e+00 1.10705889e-12
 1.00000000e+00]",SAA,10,50,1.6090000000236353,24.18000000012002
310,[0.12316693 0.10332532 0.00108671 0.04794735 0.72447368],bagging,10,50,1.436388288296596,24.74502962194205
311,"[1.00000000e+00 2.38142839e-14 0.00000000e+00 1.52100554e-14
 4.60742555e-15]",SAA,10,100,1.1040000000003514,26.11000000000193
312,"[9.10918064e-01 8.71441013e-15 9.44650952e-06 8.55505206e-02
 3.52196843e-03]",bagging,10,100,1.0670678119298551,26.323093794727644
313,"[7.65597661e-01 0.00000000e+00 0.00000000e+00 2.34402339e-01
 2.66280054e-16]",SAA,10,200,1.0164498386573402,26.712414011178794
314,"[7.20739661e-01 5.32788902e-03 9.61681212e-15 2.55581802e-01
 1.83506479e-02]",bagging,10,200,1.0161180651505681,26.726633380833103
315,"[0.00000000e+00 0.00000000e+00 2.11775042e-14 1.00000000e+00
 0.00000000e+00]",SAA,10,50,1.0620000000000855,28.680000000000387
316,"[3.34500194e-02 1.86978906e-15 9.79096311e-15 9.54970061e-01
 1.15799199e-02]",bagging,10,50,1.0515629131341964,28.541923810830436
317,"[9.51986427e-01 1.97758476e-16 0.00000000e+00 4.80135733e-02
 1.47451495e-16]",SAA,10,100,1.0821917489579298,26.233394883495308
318,[0.76435802 0.00091082 0.01173133 0.17132795 0.05167189],bagging,10,100,1.0610000454639894,26.482496768554828
319,"[9.77987271e-01 5.45570533e-16 0.00000000e+00 2.20127293e-02
 5.89805982e-17]",SAA,10,200,1.0937537681905711,26.166572714192295
320,[0.87117444 0.01332364 0.00600387 0.10011119 0.00938686],bagging,10,200,1.0714076413957994,26.353928642249915
321,"[6.38031888e-01 0.00000000e+00 5.89805982e-17 3.61968112e-01
 0.00000000e+00]",SAA,10,50,0.9887972025375404,27.04025804895143
322,[0.60617107 0.02700787 0.00313311 0.36123604 0.00245191],bagging,10,50,0.9989676215433732,27.018078747098354
323,"[2.06447058e-01 0.00000000e+00 0.00000000e+00 7.93552942e-01
 9.36750677e-17]",SAA,10,100,0.9997338282388513,28.149431061159596
324,[0.21676408 0.04867688 0.0194283  0.70287256 0.01225818],bagging,10,100,1.0299026064608037,27.9031199300113
325,"[3.84007159e-01 1.82232701e-15 0.00000000e+00 6.15992841e-01
 4.26741975e-16]",SAA,10,200,0.9757040295412063,27.69310160161248
326,"[3.76101571e-01 4.69076183e-03 1.09220621e-14 5.81228005e-01
 3.79796623e-02]",bagging,10,200,0.9900930049689056,27.526233540009898
327,"[7.37482252e-01 1.41108913e-16 2.42658341e-01 1.98594068e-02
 0.00000000e+00]",SAA,10,50,1.591230236585588,26.838055446726724
328,[0.45397283 0.0024881  0.21401785 0.20864495 0.12087627],bagging,10,50,1.5081056661487793,27.007796836977676
329,"[5.90679672e-01 2.68632772e-15 0.00000000e+00 4.09320328e-01
 2.08622182e-15]",SAA,10,100,0.9821190199228886,27.161953242168778
330,"[4.91498879e-01 3.73805892e-02 4.25416864e-14 3.72828943e-01
 9.82915888e-02]",bagging,10,100,1.027606960834821,26.84482508583843
331,"[7.20141856e-02 1.34510458e-14 0.00000000e+00 9.27985814e-01
 8.45330750e-15]",SAA,10,200,1.0360880100305052,28.49492354310513
332,"[2.28420447e-01 2.69814274e-02 1.52606258e-04 7.44445520e-01
 1.08370054e-12]",bagging,10,200,0.9983642661200638,27.99936747227831
333,"[1.00000000e+00 0.00000000e+00 2.15383267e-14 0.00000000e+00
 0.00000000e+00]",SAA,10,50,1.1040000000001093,26.11000000000052
334,"[7.77128129e-01 1.87718790e-02 2.61461968e-04 1.99867937e-01
 3.97059311e-03]",bagging,10,50,1.03064226475791,26.59983214004342
335,[1.0000000e+00 0.0000000e+00 6.8661743e-13 0.0000000e+00 0.0000000e+00],SAA,10,100,1.1040000000029146,26.1100000000135
336,[0.78327119 0.06124845 0.00477802 0.11683416 0.03386818],bagging,10,100,1.0769030911730741,26.30310527823492
337,"[4.79082459e-01 0.00000000e+00 2.73218947e-16 5.20917541e-01
 1.41813644e-16]",SAA,10,200,0.9740609196246317,27.44875808017351
338,"[3.71446799e-01 6.79827378e-03 6.07289029e-04 6.21147638e-01
 3.13365438e-16]",bagging,10,200,0.9785205767577416,27.7019253203978
339,"[4.64866538e-01 1.33226763e-15 0.00000000e+00 0.00000000e+00
 5.35133462e-01]",SAA,10,50,1.2757312051251337,25.077192417634084
340,"[5.01115643e-01 3.33087516e-14 2.23559437e-13 2.50790382e-02
 4.73805319e-01]",bagging,10,50,1.2382503634338016,25.26000886270997
341,"[0.00000000e+00 6.12331104e-01 4.32886763e-17 3.87668896e-01
 0.00000000e+00]",SAA,10,100,1.1722268441854795,26.555211070687758
342,[0.18874358 0.37466385 0.03856689 0.39101331 0.00701237],bagging,10,100,1.1543047245820728,26.871774496190252
343,"[5.09956206e-01 0.00000000e+00 8.44593492e-17 3.35702713e-01
 1.54341081e-01]",SAA,10,200,1.0429107988413704,26.674877686010422
344,"[4.40778344e-01 1.54787800e-16 4.30742863e-03 3.47636091e-01
 2.07278137e-01]",bagging,10,200,1.0695049016148186,26.615395674350133
345,"[1.00000000e+00 2.63677968e-16 0.00000000e+00 4.99600361e-16
 1.73472348e-17]",SAA,10,50,1.1039999999999992,26.110000000000003
346,"[9.04077737e-01 2.78448774e-03 2.13015989e-02 7.18361768e-02
 6.12996953e-15]",bagging,10,50,1.0985556454184855,26.351544396421044
347,"[8.59667039e-01 1.91253263e-16 7.17080813e-02 6.86248798e-02
 1.24249569e-16]",SAA,10,100,1.174537693396089,26.486431487844204
348,"[7.65429491e-01 1.20442912e-16 7.32320965e-02 1.44000721e-01
 1.73376916e-02]",bagging,10,100,1.153718886516153,26.650937658165848
349,"[0.00000000e+00 0.00000000e+00 9.49518242e-14 1.00000000e+00
 0.00000000e+00]",SAA,10,200,1.0620000000003755,28.680000000001698
350,"[8.53260725e-02 8.39993746e-15 1.28371398e-03 9.11166307e-01
 2.22390683e-03]",bagging,10,200,1.0334576563063256,28.450986829915145
351,"[5.58684149e-01 0.00000000e+00 7.97972799e-16 4.41315851e-01
 0.00000000e+00]",SAA,10,50,0.978705912387805,27.24418173640828
352,[0.54768715 0.00473013 0.00116803 0.43840299 0.00801169],bagging,10,50,0.9839203474522318,27.220234813475322
353,"[8.01784156e-01 0.00000000e+00 0.00000000e+00 1.98215844e-01
 5.44703171e-16]",SAA,10,100,1.02685983647596,26.619414720231486
354,"[7.48495663e-01 1.50296732e-02 6.47959263e-03 2.29698471e-01
 2.96600048e-04]",bagging,10,100,1.0281978481665157,26.70430398967589
355,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.31838984e-16
 2.34187669e-16]",SAA,10,200,1.104,26.110000000000003
